NAME,ZIP,TEL,LON,LAT
ALTAGRACIA DELI & GROCERY STORE INC.,10458,7187310019,-73.89623345,40.86095857
"ZAPATA, GELGIN",10456,7189926202,-73.91061905,40.83078431
85 DELI MINI MARKET CORP.,10034,646-418-3542,-73.91752446,40.86873501
ASIA DELI & GROCERY INC.,11428,6467526926,-73.73783092,40.71774742
875 E. TREMONT GROCERY DELI CORP.,10460,3479612064,-73.88595037,40.842864
ELTINGVILLE BAGEL & DELI INC.,10312,347-781-6114,-74.16505641,40.54406422
QUICK DELI & CANDY CORP.,11372,9177237571,-73.88378195,40.74763887
DUANE READE,10035,718-386-6692,-73.93774158,40.80452145
EVERSHINE INTERNATIONAL INC.,11420,7188450630,-73.82095087,40.67026565
JCHE INC.,11222,718-349-3066,-73.94059661,40.72597942
"VICTORY CONVENIENCE, LLC",10314,7184473733,-74.12103365,40.6131866
CI FOOD MARKET CORP,11224,718-266-0601,-73.987264,40.57634305
"BAGELS ON KINGS, CORP.",11223,7183720024,-73.98241825,40.60540984
"CHANG, YUN JEIN/CHANG, ENG ENG F.",11373,7186512654,-73.87450939,40.73473155
SEM SEM DELI CORP.,11206,347-689-2364,-73.94092635,40.7040215
7 H GROUP INC,10456,9174719405,-73.9078574,40.82621493
JERSEY MINIMARKET CORP,10301,7188156761,-74.08636501,40.63696581
CACHACO INTERNATIONAL INC,11222,919-440-5164,-73.95469862,40.73292732
183RD FOOD CENTER CORP.,10453,7182204839,-73.90434581,40.85852554
JJ TOWN DELI CORP.,11358,7185940081,-73.7910094,40.76791239
TAVAREZ DELI GROCERY CORP,10458,3478989986,-73.88598565,40.85601941
"B & B DELICIOUS GROCERY, CORP.",11228,7182387009,-74.00691257,40.62081202
PRINCE BROADWAY DELI CORP,11221,347-406-7784,-73.9197058,40.68814114
JJ MIKE INC,11101,7183925500,-73.93777488,40.73411888
SPEEDWAY LLC,11411,7182394862,-73.74369751,40.69593418
"PATEL, JAYENDRA",11375,7182612423,-73.84289313,40.72096621
"ZUMY 833, INC.",11215,718-499-2044,-73.98121959,40.66730734
"MILILLO, MARGARET",11374,7185330192,-73.8628476,40.72930284
"ROBERT CABAN GROCERY, INC.",10473,7188421330,-73.85203241,40.80977356
UNDER THE SUN DELI CORP.,11432,3472649665,-73.78734585,40.70775701
GREAT VALUE CONVENIENCE INC,10022,7187854694,-73.96886534,40.75439048
111 SUPER STOP CORP.,11368,7188991066,-73.85653032,40.75425594
INDORE INC.,10302,7188154444,-74.13571708,40.6251128
"EVANS DRUG STORE, INC.",11225,7187717271,-73.95069105,40.66794059
THE STOP & SHOP SUPERMARKET COMPANY LLC,11101,7183186281,-73.91424532,40.75361894
Samy Gourmet Deli Corp,11221,,-73.93686578,40.69202745
"GENOVESE DRUG STORES, INC.",10281,212-929-6915,-74.01567706,40.71452882
"LORD OF KINGS, INC.",11236,718-251-5888,-73.89031834,40.63338869
627 GARDEN GOURMENT DELI CORP,10457,718-716-3507,-73.89254825,40.84611732
BOSTON ROAD DELI GROCERY INC.,10460,7187758934,-73.89461613,40.83442402
GOODLUCK NEWS VI INC,11209,718-491-4791,-74.03081448,40.62403322
"EAST SIDE CIGAR, INC.",10022,646-691-0600,-73.96686437,40.75714016
1152 H&F CANDY STORE INC.,11230,718-859-1098,-73.96617819,40.62989799
"7-ELEVEN, INC.",11203,9728680711,-73.9295422,40.64401429
QUEENS BOROUGH NEWSSTAND INC.,11101,9178738750,-73.929685,40.74444547
"1657 JEROME AVE. SERVICE STATION, INC.",10453,7185835571,-73.91379411,40.84569326
SMILEY NEWS INC.,11223,7183330760,-73.97320935,40.59709956
MCDONALD DELI GROCERY CORP.,10456,6462669159,-73.90836144,40.82491983
SPECIAL DELI GROCERY CORP,11207,929-210-0918,-73.91007232,40.68721452
"BASHIR BAGELS & SUPERMARKET, INC.",11209,718-886-0526,-74.0261539,40.63541976
BELTWAY ENERGY INC.,11214,718-266-4839,-73.9863159,40.58296066
"GUYON SUPERETTE, INC.",10306,718-667-8844,-74.12764755,40.56476935
HENG LI GROCERY STORE INC.,10002,2124319521,-73.99039716,40.71709858
THE BEST STOP DELI EXPRESS INC.,10469,917-731-6460,-73.84623157,40.87045432
THE BEST DELI & GRILL,10471,3473265537,-73.89861207,40.88952745
"WALGREEN EASTERN CO., INC.",11214,718-426-4182,-73.98624453,40.59735713
9 STARS DELI CORP,10453,3472261450,-73.90105675,40.85566827
NEILL GOURMET DELI LLC,10461,7186844050,-73.8567689,40.85312685
"MEHTA, VIPIN",10017,7189977666,-73.97258707,40.75331823
BBB DELI GROCERY CORP,10457,7189604307,-73.90197129,40.85323176
"YOGI 556, LLC",10463,7185484535,-73.90976778,40.88561181
ADAMZ DELI & GRILL CROP,11233,718-345-1555,-73.91676361,40.67357803
CYPRESS GRILL & DELI CORP,11385,3473075205,-73.90654913,40.7003372
AVENUE A DELI & FOOD INC.,10009,212-539-0151,-73.98571351,40.72304325
IV SEASONS DELI GROCERY CORP I,11229,718-743-9403,-73.95339219,40.59915458
THOMPSON FINEST DELI CORP.,10013,2123432336,-74.00453124,40.72261037
"MATEO, JUANA B",10472,718-378-6396,-73.87131214,40.82828514
"218 BAYSIDE OPERATING, LLC",11361,646-612-7350,-73.76371554,40.76112678
ADEN GOURMET DELI CORP.,11211,7183878066,-73.95966224,40.71124283
"SHAH, ARTI K.",10010,2129999999,-73.9809038,40.73788619
"ALANISSI, MAHONEY R",11693,7186344457,-73.81955582,40.60629609
LOW PRICE DELI AND GROCERY INC.,10310,7183900209,-74.12434948,40.63177629
"LENOX TERRACE PHARMACY, INC.",10037,2122342050,-73.93859692,40.81314309
SAJOMA DELI GROCERY INC.,10034,2122268160,-73.92471264,40.8652322
JUNCTION LOTTO AND STATIONARY INC.,11373,9175604448,-73.86576636,40.73653872
"TRES K DELI, GROCERY, FRUIT AND MEAT INC.",10453,7184665534,-73.91361859,40.85004074
4710 CANDY STORE CORP,10470,347-776-8818,-73.85006131,40.90381283
"KOO & CO., INC.",11354,7183588801,-73.82949823,40.760414
"GREENBERG, JOEL",10001,9176899177,-73.9877686,40.74978836
AK GOURMET MARKET CORP.,10002,212-349-8511,-73.9898928,40.71266026
UNITED GROCERY & CANDY L.L.C.,10469,347-324-1706,-73.8484093,40.8715688
FAMOSA GROCERY CORP,11433,6315495768,-73.78157989,40.70401332
"OH, SUN LYE",10021,3473067955,-73.9547017,40.76554591
AB MINI MART INC.,11214,7184818812,-73.99362957,40.60182905
DUANE READE,10011,718-386-6692,-73.99512117,40.73973488
Massola Management -881 Corp.,10019,7183607039,-73.98495389,40.76388503
J & J GOURMET AND DELI INC,10460,3478831204,-73.86610453,40.83760575
"KIM, KI HWANG",11215,7187883116,-73.9907297,40.66049871
J.V. Deli & Grocery Corp.,11216,9176076200,-73.94641586,40.68139082
WOODHAVEN FINEST DELI CORP,11421,6465334612,-73.85894579,40.69251826
"SWANSON, KELSHIA",10019,6463722637,-73.98184871,40.76628623
"INTERNATIONAL NEWS & MAGAZINE, INC.",10028,2126283009,-73.95136079,40.77770375
MY FAMILY DELI GROCERY CORP.,10453,7182200105,-73.90456015,40.85527324
EMERALD FOOD STORE LLC,10458,718-367-1300,-73.89164778,40.86638886
DRIGGS MINI MART  INC,11211,3476237763,-73.96080891,40.71188001
AM DOLLAR INC,11385,7184187211,-73.91245678,40.70563925
BEN AL- HARBI DELI CORP,11220,347-223-4227,-74.01738957,40.6418552
CANAL STREET NEWSTAND CORP.,10002,646-358-2928,-73.99178267,40.71485622
"MEHTA, JALPA",10025,7189977666,-73.97273311,40.79335028
2037 MEAT & GROCERY INC.,10029,2124267926,-73.943111,40.78971642
TINTON GOURMET DELI CORP,10455,7184082045,-73.90547397,40.81509689
2031 WEBSTER FOOD CORP.,10457,7182200499,-73.8990324,40.85090995
BRIDGE DELI & GROCERY STORE #2 INC,11212,7189287414,-73.90406366,40.67068612
"KOO & CO., INC.",11354,7183588801,-73.82760726,40.76020808
"Desai, Himansu",10022,917-805-5512,-73.97075965,40.75582374
93 Deli Inc.,10452,718-230-3668,-73.9180005,40.84627271
AMERIMEX DELI & GROCERY LLC,11103,7189326016,-73.91719938,40.75813621
"GUN HILL ROAD DELI & GROCERY, INC",10467,718-882-2600,-73.87233916,40.87871475
FIVE STAR CONVENIENT STORE INC.,11377,7184245053,-73.89988439,40.74594951
"LOPEZ, SAMMY R",11221,6466418442,-73.91632027,40.69074901
RORO 414 CORP,11205,646-842-6561,-73.96925096,40.69311661
Anshroop Corporation,11385,7183663608,-73.9042699,40.71284872
RENU SALES CORPORATION,10007,917-319-7496,-74.00788909,40.71500721
BROADWAY S/S INC,10033,212-543-0010,-73.9355695,40.85053267
"EMARA, SAMI",10023,646-421-4915,-73.98209349,40.76889103
A&T TOBACCO SHOP CORP,11213,9174994404,-73.93910115,40.67269173
"SALEH, HASHEM M",10467,7186542429,-73.87554127,40.8796734
NOR-WAY SERVICE STATION INC.,11372,7186729200,-73.8752557,40.74855494
NAMDOR INC.,10065,2127213077,-73.95908185,40.7635631
X-10 CANDY GROCERY INC.,10451,7189931549,-73.92249365,40.81794489
P & D DELI CORP.,11419,7187413673,-73.82997334,40.68883404
"MOJAJA, MINTO",10458,3475759532,-73.89138067,40.86170066
KINGSBRIDGE TOBACCO & CONVENIENCE STORE INC,10458,6469325446,-73.89425149,40.86375911
J & K FOOD CENTER CORP,10465,7188922126,-73.82136279,40.8206459
THE CANTEEN ON 13 CORP,11218,917-299-6201,-73.98583916,40.64107613
DYCKMAN CONVENIENCE INC,10040,2125447727,-73.92484674,40.86173829
NATURAL FRESH MARKET CORP.,10003,917-262-0941,-73.98981146,40.72567865
BOLLA OPERATING CORP.,11417,5165126125,-73.8432481,40.67280967
GHAMDAN GOURMET DELI INC,11221,718-443-1105,-73.93029137,40.68918831
"VARGAS, RONIS",10463,718-543-4949,-73.89944394,40.88473047
HANDY CANDY INC,10118,2126951375,-73.98464341,40.7483415
HYLAN AUTO SERVICE LLC,10305,7186680594,-74.08661197,40.59405351
11TH AVE. DISCOUNT COMPANY CORP.,11219,718-491-1268,-74.00797231,40.62668854
WEST GAS INC.,10462,9146548900,-73.8490532,40.8348043
"VADHAN, KAMINI A",10001,9179073005,-73.99335942,40.7472362
215 FANTASTIC DELI CORP,10026,,-73.95330686,40.80355718
CITY DELI CORP,11693,9173709549,-73.81141558,40.58755248
"JFP GROCERY & DELI, INC.",11412,7185253875,-73.75123542,40.69473752
"CHECO, REUTILIO A",11237,7183668030,-73.90759004,40.6935118
"MOZID, SAYEDA F",11372,718-779-5888,-73.89240835,40.74713673
UTICA DELI GOURMET INC,11213,7187714140,-73.9310544,40.66962951
BROADWAY AROME CAFE LLC,10007,732-817-1400,-74.00478691,40.71599824
"NANA MINI MARKET, CORPORATION",11208,7184503418,-73.87473065,40.67654273
"SHRADDHA 64, INC",10065,2128881064,-73.96604813,40.76517104
JASON & HARRY FOOD CORP.,10019,646-207-2747,-73.98119235,40.76394212
"J & J NEWS, INC.",10158,2123087311,-73.97568182,40.74907555
OM DELI CORP,10307,7183171170,-74.2469772,40.50914304
BEDFORD CONVENIENCE INC,11249,3476237763,-73.95684393,40.71866913
"EMARA, SAMI",10128,9175359997,-73.94933312,40.78519326
840 ST. NICHOLAS FOOD CORP.,10031,2129263571,-73.94215974,40.82883374
"RITE AID OF NEW YORK, INC.",11104,212-791-5795,-73.91912483,40.74498475
M & D WARSAW'S POLISH DELI CORP.,11218,7189345651,-73.98481639,40.63860843
FULTON MINIMARKET CORP,11208,4078026627,-73.87642498,40.68243759
KAJOL CONVENIENCE INC,11373,7187600076,-73.86570111,40.7366896
"AO PETROLEUM, INC.",11236,2123852122,-73.89240802,40.64901948
CUEVAS DELI GROCERY CORP,10456,7189451000,-73.9017896,40.83184208
"GREEN TEA DELI, INC.",11101,7184334322,-73.93735822,40.75128982
"SHAIBI, YASEEN A & SHAIBI, TAHA A",10462,7184094066,-73.86417647,40.85443955
"310 DELI & CONVENIENCE, INC.",11238,718-789-2538,-73.97257505,40.67731855
DUANE READE,10011,718-386-6692,-74.00001082,40.73298564
BARAA DELI AND GROCERY INC,10034,6464203994,-73.92243456,40.86244208
FLUSHING AVE DELI & GROCERY INC.,11378,7183262500,-73.90203403,40.72228333
"AL-JANNAT, INC.",10012,212-673-5555,-73.99825733,40.72889045
ATLIXCO DELI GROCERY INC.,11385,7183660938,-73.91152521,40.70369524
CONDUIT GAS & MART INC,11208,917-544-9900,-73.86814779,40.67643381
"SAJOMA MINI MARKET, INC.",10452,7186819517,-73.92187053,40.84094243
BROAD STREET SUPERMARKET CORP.,10304,7182736693,-74.08044797,40.62431662
"BONILLA, CARLOS M.",11206,7183844187,-73.94445696,40.70441576
GOLD SEA TRADING INC,11372,7188980788,-73.88366283,40.74765248
"URENA, LUIS T.",11226,7184216013,-73.95461795,40.63945411
"PARIKH, AMITA A",10024,2127691182,-73.97805875,40.78642097
ALPHA DELI & GROCERY CORP.,10472,347-224-0974,-73.86832234,40.8327035
THE NEW BROTHERS GROCERY INC.,11220,718-439-1801,-74.01694917,40.63871523
METRO PARKSLOPE GOURMET INC,11215,3479686987,-73.98910251,40.67055269
B & X 99 CENTS & UP INC.,11374,9176670450,-73.85495735,40.72739929
DUANE READE,10022,718-386-6692,-73.96755959,40.760069
128 M DELI & GROCERY INC,11419,7183740037,-73.81695207,40.68902542
P&C DELI GROCERY CORP.,11432,917-749-0937,-73.80760319,40.7148769
"B.U.P. PLACE, INC.",10019,2122653434,-73.97569847,40.76280477
98-02 SUPERIOR DELI CORP.,11369,7184240477,-73.87120139,40.76229892
SUNRISE FOOD & CANDY INC,10002,2125333327,-73.98049144,40.71663621
DIYA DISCOUNT LLC,10309,7183178903,-74.20112906,40.52568502
BOLLA OPERATING CORP.,11231,5165126125,-73.99918527,40.67319367
CONEY ISLAND FOOD CORP I,11224,718-265-5247,-73.97996634,40.57939698
SOHO FINEST MARKET CORP.,10013,347-280-2005,-74.00459618,40.72256645
BROADWAY GOURMET DELI CORP,10032,3479904857,-73.94544071,40.83327629
21 ST DELI GROCERY INC.,11101,3476787592,-73.94192014,40.75559323
"HILLTOP GROCERY OF NY, INC.",11432,7186570078,-73.8029665,40.70801262
Woodlawn & Jerome Corp.,10467,212-987-4943,-73.87923752,40.88537531
RAFAEL A TAVERAS,11207,718-235-2177,-73.89751496,40.65572966
P & E GROCERY CORP.,11215,718-369-7701,-73.9810091,40.65965212
DUANE READE,10025,718-386-6692,-73.97265723,40.79344083
Dollar Express Stores LLC,11434,7186591401,-73.76693706,40.68226517
MOES 1 GOURMET DELI CORP,10039,347-369-3091,-73.94168053,40.82314096
"RAJAN, MANOJ",10006,2019936688,-74.0129631,40.70777155
MASK NUTS INTERNATIONAL INC.,10075,2127175622,-73.95958813,40.7739933
"GONZALEZ, ALBERTO",10458,718-933-0431,-73.89299721,40.86585764
3026 GOURMET DELI CORP.,10461,7188233355,-73.83119818,40.84738877
76 GOURMET DELI INC,10021,917-463-9338,-73.9544171,40.7699566
"METRO CANDY AND GROCERY, INC.",10462,718-239-9583,-73.85865982,40.83932879
ALLY'S SMOKES AND MAGAZINES  INC,10001,21428046273,-73.99122641,40.74794146
"NINTH AVENUE GROCERY, INC.",10018,2126431881,-73.994806,40.75543483
MIDLANTIC CONVENIENCE INC.,10018,2127042101,-73.98365359,40.75215107
"NAGI, KAID ABDULLA",11233,347-257-8424,-73.91419047,40.67571706
RED DELICIOUS DELI GROCERY INC,11368,6463022332,-73.85885413,40.74433379
"PATEL, RAMESH",10463,7189970089,-73.90478656,40.87892449
VIVIAN GROCERY CORP.,10469,718-798-8089,-73.84971513,40.87133172
KING ONE DELI GROCERY CORP,11229,7183143385,-73.95613634,40.5988702
LA RUBIA DELI CORP,10032,2129281180,-73.93922206,40.83669583
MONTERO'S GROCERY CORP.,11368,7185074603,-73.86556327,40.74777276
WESTFIELD MARKET PLACE CORP,10019,2124897044,-73.99262138,40.76352073
"BEGUM, MOSAMMAT S.",10017,7184966552,-73.97444325,40.75076604
"MOHAMMED JAKARIA, GIAS U. CHOWDHURY",11218,7188548257,-73.98698161,40.63995364
EAST VILLAGE GOURMET DELI CORP.,10009,6462263248,-73.98068237,40.72998675
DOLLAR EXPRESS STORES LLC,11356,7185855653,-73.83586705,40.78627324
TREASURE TROVE SMOKE SHOP INC,11201,3478842120,-73.97804367,40.6898002
A K A CONVENIENCE STORE INC,11209,2126913155,-74.03274395,40.61386872
COLLEGE POINT DELI CORP.,11356,7184456313,-73.84545353,40.79140268
ABEER GIFT CORPORATION,10022,2123551213,-73.97539337,40.75811394
LATINO GROCERY & CANDY INC.,10040,2123045074,-73.92554498,40.8612941
STAR PLUS COVE INC.,11204,718-998-7445,-73.97389978,40.60870747
KINAN SMOKE SHOP & WINE INC,11235,347-755-4267,-73.96675759,40.58053301
"DANISH ORGANIC, INC.",11103,7189561601,-73.91880368,40.76567442
EASTSIDE GOURMET DELI CORP.,10009,2122481030,-73.98258199,40.7231828
LISA MINI MARKET CORP.,11377,7184697672,-73.89816824,40.74955735
RONNIE RON DELI INC.,11413,7185253050,-73.75401961,40.67904061
STATION EXPRESS NEWSSTAND INC,10308,7189672007,-74.15049769,40.55158855
MYW FOOD MARKET CORP,10458,3476911349,-73.88709686,40.85943217
"GENOVESE DRUG STORES, INC.",11106,212-929-6915,-73.93146457,40.765109
102 SPRINGFIELD GROCERY INC.,11429,718-464-1166,-73.73572519,40.71385326
WYCKOFF NEWSSTAND CORP.,11385,3473207265,-73.91157722,40.69982791
DEVPOOJA DELI GROCERY INC,11217,7185330114,-73.98194426,40.6801832
A & N DELI & GROCERY INC,11101,718-706-1137,-73.921295,40.75616561
NAMDOR INC.,10028,2127213077,-73.9469245,40.77618395
"LIN, JIAN PING",11385,347-345-9272,-73.89551925,40.70345401
"RITE AID OF NEW YORK, INC.",11368,212-791-5795,-73.87066337,40.75122326
548 HERO SHOP INC.,10458,7185844818,-73.8910423,40.85418534
"DESAI, JAYESH & SUREN, KASHYAP",10036,212-840-0435,-73.98142599,40.75459905
AZAN DELI CORP,11207,631-843-1670,-73.91110332,40.69010008
YOUNG CHAN NO,11219,7188495932,-74.00739958,40.62724029
JEROME DELI PLAZA CORP.,11207,347-755-4267,-73.8848338,40.66528322
k h lex inc,10021,212-861-0205,-73.96295564,40.76937778
A & M GROCERY AND CANDY CORP,10474,3477550882,-73.88926492,40.81878235
LITTLE NECK FOODS INC.,11004,5164861751,-73.71743453,40.74412032
OASIS GOURMET DELI INC.,10035,6466230841,-73.94023956,40.80631234
BH GOURMET DELI CORP,10458,9175721443,-73.89321585,40.86253951
"KO, KYUN JOOK",10302,7184427906,-74.13414715,40.63264361
CHINANTLA MINI MARKET CORP,11368,6469968735,-73.86375359,40.74676605
HART DELI GROCERY INC,11206,917-573-1471,-73.94648192,40.69342667
501 FAMILY DELI GROCERY CORP,11385,7183663720,-73.9120171,40.70537816
"SHELL NORTHERN CONVENIENCE STORE, LLC",11372,718-255-5737,-73.89539588,40.75449541
"BERITO'S DELI & GROCERY, CORP.",11214,718-996-3452,-73.99619744,40.59733593
"SHREE STATIONARY, INC",11356,7183589585,-73.84553632,40.78996181
UNITED WE STAND DELI INC.,10019,9173467990,-73.9898484,40.76732747
GREAT LAND DELI CORP.,11237,718-497-4864,-73.92400614,40.70201613
DUANE READE,10017,718-386-6692,-73.97516545,40.74979731
NAMDOR INC.,10003,2127213077,-73.99462022,40.73177782
"WALGREEN EASTERN CO., INC.",11223,718-426-4182,-73.96084235,40.59355797
SMART WAY MINI MART INC.,11102,7182741609,-73.92267512,40.76748587
"JORDIS PLACE, CORP.",10038,9175387788,-73.99683659,40.71163687
GASTON FOOD CENTER CORP.,11233,718-453-7236,-73.9087784,40.68153731
"ZARAGOZA MEXICAN DELI & GROCERY, INC.",10009,2127809204,-73.98072207,40.7299346
DUANE READE,11377,718-386-6692,-73.90427353,40.74548663
HARLEM TASTE DELI CORP,10029,3478592163,-73.93939948,40.79268707
K & M EXPRESS DELI INC,11226,718-703-9607,-73.95278837,40.65355607
MILAGRO GROCERY CORP,11221,7183864160,-73.91169538,40.69503014
Jay Varahi News Inc.,10001,917-991-9973,-73.9917748,40.7494017
"RITE AID OF NEW YORK, INC.",11218,212-791-5795,-73.97730573,40.64368779
GARIK NEWS INC,10004,212-943-4580,-74.01124888,40.70211203
J & M FOOD DELI CORP,10029,2124269541,-73.94113336,40.78817563
SRISAI CONVENIENCE INC.,10001,2125942371,-73.98746592,40.74718905
J MEJIA FOOD CORP.,11203,7184510085,-73.93234903,40.64425477
HAR SIDDHI CORPORATION,11368,7184291018,-73.86931796,40.74895732
NY STRAWBERRY DELI CORP.,10014,9176826754,-74.00405611,40.74039091
"MAYANI, PRADEEP M",10001,212-947-7290,-73.99062327,40.75099082
MARD DELI GROCERY CORP,10457,9174737540,-73.89565177,40.85611913
NORDOMI DELI CORP.,11435,7182061590,-73.80969982,40.70195801
HIGH LIFE DELI & GROCERY CORP.I,10452,3478601858,-73.91744729,40.83478845
"R.K.M., LLC",10473,7188242696,-73.848109,40.81941617
188 UTICA GROCERY INC.,11213,718-774-4520,-73.93078827,40.67250039
"NORTHERN DELI, INC.",11354,7187629832,-73.82556766,40.764388
"FLOR'S DELI GROCERY, INC.",11372,6462705621,-73.87271438,40.74882663
MILKY WAY DELI CORP.,11236,7184441035,-73.91901183,40.63606669
"102-01 LUCKY STAR DELI & GROCERY, INC.",11418,3474097101,-73.84510321,40.69517113
AMEER FOOD CORP,10031,6462506918,-73.9435753,40.82563959
SULAI MINIMART INC.,10128,2128285612,-73.94999401,40.78029968
LAYAL DELI INC.,11207,718-450-3830,-73.88800781,40.66410061
Dollar Express Stores LLC,11691,7186591401,-73.75359312,40.61004653
"THE GREAT SUPERMARKET, INC",11413,7187231444,-73.75507182,40.66544518
GUYON FOODMART INC,10306,7186679253,-74.1265093,40.56428478
SHIVU INC,11368,7186800118,-73.86138086,40.74928565
TU GENTE DELI & GROCERY CORP.,10453,6462811614,-73.91536016,40.85056078
S & M BRONX INC,10468,718-220-2259,-73.88597587,40.8785918
EAST N WEST DELI GROCERY CORP,10031,2122344490,-73.94800895,40.82541387
"SHAHEIN, SAMIR",11385,7183861215,-73.90785962,40.70980496
"LEONARDO, FERMIN",11212,347-955-5006,-73.90551446,40.6746151
KEVIN GROCERY STORE INC,10029,7182273267,-73.93956705,40.79109796
"MEHTA, NALIN",10018,718-671-4040,-73.98878575,40.75351583
BAGH DELI GROCERY INC.,11419,7184418296,-73.82859733,40.69389062
S. J. S. PHARMACY INC.,10453,7189331222,-73.90541998,40.85308917
2891 FOOD CORP,10468,718-548-1299,-73.90131385,40.87485943
OCEAN GROCERY & DELI INC,11223,347-515-4159,-73.96412575,40.59437973
332 GROCERY STORE INC.,10454,7186655003,-73.91596916,40.80912152
1983 gourmet deli corp,10032,2126087440,-73.94146175,40.83362566
"PASTER, REBECCA",10016,7183795517,-73.98456038,40.74843755
"SAINT MARY'S BAGELS, CORP.",10312,718-967-8977,-74.16933153,40.55851768
QUICK STOP NEWYOK INC.,10001,2128682116,-73.98626073,40.74612395
